Permutation,BlockType,ShaderType,SPF1,SPF2,Occurrences,UniqueNifs,UniqueMaterials,ExampleNifs,TopMaterials,SummaryCount,Delta_MapMinusSummary,SPF1_int,SPF2_int,SPF1_flags,SPF2_flags,Meshes_total,Meshes_unique,trees,architecture,actors,decals,other,DominantClass
BSLightingShaderProperty|Default|SPF1=2353004553|SPF2=41,BSLightingShaderProperty,Default,2353004553,41,417,355,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\CoastMossTire01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld02CornerMetalCom01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld02FrontBrickCom04.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld02FrontBrickCom04Angle.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld02FrontMetalCom06.nif,,417,0,2353004553,41,"Specular, Vertex_Alpha, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, No_Fade, Vertex_Colors",417,355,1,409,0,0,7,architecture
BSLightingShaderProperty|EnvironmentMap|SPF1=2353005185|SPF2=9,BSLightingShaderProperty,EnvironmentMap,2353005185,9,399,247,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\ConcMuseum\MuseumExhibitMasscareRoom01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Residential\Res01ModernDoor01RR.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Residential\Res01ModernDoor01RRLoad.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Residential\Res01ModernDoor01Static.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Residential\Res01ModernDoor02RR.nif,,399,0,2353005185,9,"Specular, Environment_Mapping, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, No_Fade",399,247,0,397,0,0,2,architecture
BSLightingShaderProperty|GlowShader|SPF1=2151678465|SPF2=65,BSLightingShaderProperty,GlowShader,2151678465,65,381,281,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\Cigarette.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\CigaretteMQ203.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\PipBoy.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\RobotSelfDestructExplosion.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\CreatureMolerat.nif,,381,0,2151678465,65,"Specular, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Glow_Map",381,281,6,61,0,12,302,other
BSLightingShaderProperty|EnvironmentMap|SPF1=205521027|SPF2=161,BSLightingShaderProperty,EnvironmentMap,205521027,161,376,376,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002CBF.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002CC6.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002CCF.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002CD4.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002EF8.NIF,,376,0,205521027,161,"Specular, Skinned, Environment_Mapping, Own_Emit, Decal, Dynamic_Decal","ZBuffer_Write, Vertex_Colors, Transform_Changed",376,376,0,0,376,0,0,actors
BSLightingShaderProperty|Default|SPF1=2151678465|SPF2=145,BSLightingShaderProperty,Default,2151678465,145,362,301,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00019570.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00019572.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0001C169.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0001C1F3.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0001C2FD.NIF,,362,0,2151678465,145,"Specular, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided, Transform_Changed",362,301,0,0,0,0,362,other
BSLightingShaderProperty|Default|SPF1=2151678720|SPF2=33,BSLightingShaderProperty,Default,2151678720,33,342,205,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld04Corner30BrickRes01s.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld05StoneCom01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Commercial\MonorailStation01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Ruins\RuiBrickCorner01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Ruins\RuiBrickCorner02.nif,,342,0,2151678720,33,"RGB_Falloff, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",342,205,1,299,0,0,42,architecture
BSLightingShaderProperty|Default|SPF1=2353005065|SPF2=41,BSLightingShaderProperty,Default,2353005065,41,306,299,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\CoastMossCar01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\CoastMossCar02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld02CornerMetalCom01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld02CornerMetalCom02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld02FrontBrickCom01.nif,,306,0,2353005065,41,"Specular, Vertex_Alpha, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, No_Fade, Vertex_Colors",306,299,0,303,1,0,2,architecture
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678593|SPF2=177,BSLightingShaderProperty,EnvironmentMap,2151678593,177,305,297,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00019570.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00019572.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002442F.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00026FEA.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002716E.NIF,,305,0,2151678593,177,"Specular, Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors, Transform_Changed",305,297,0,0,0,0,305,other
BSLightingShaderProperty|Default|SPF1=2151678473|SPF2=33,BSLightingShaderProperty,Default,2151678473,33,275,205,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Airport\AirportTerminalEnd04.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld02FrontMetalCom02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld03CornerBrickCom02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld03FrontBrickRes02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld04EndBrickCom01.nif,,275,0,2151678473,33,"Specular, Vertex_Alpha, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",275,205,2,207,2,0,64,architecture
BSLightingShaderProperty|Default|SPF1=2151678467|SPF2=536870961,BSLightingShaderProperty,Default,2151678467,536870961,268,5,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\Quest\CharacterGen\CGNukeTreeGroupFront01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\Quest\CharacterGen\CGNukeTreeGroupMain.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\Quest\CharacterGen\CGNukeTreeGroupSide01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\Quest\CharacterGen\CG_PrewarTreesPropWash01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\Quest\CharacterGen\CG_PrewarTreesPropWash02.nif,,268,0,2151678467,536870961,"Specular, Skinned, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors, Tree_Anim",268,5,268,0,0,0,0,trees
BSLightingShaderProperty|Default|SPF1=2151677953|SPF2=129,BSLightingShaderProperty,Default,2151677953,129,240,88,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C071.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C075.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C07A.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C095.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C097.NIF,,240,0,2151677953,129,"Specular, Own_Emit, ZBuffer_Test","ZBuffer_Write, Transform_Changed",240,88,0,0,0,0,240,other
BSLightingShaderProperty|Default|SPF1=2151678721|SPF2=33,BSLightingShaderProperty,Default,2151678721,33,239,137,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Test\InvMarkerTest01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Test\InvMarkerTest03.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Test\InvMarkerTest04.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Test\InvMarkerTest05.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld04Corner30BrickRes01s.nif,,239,0,2151678721,33,"Specular, RGB_Falloff, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",239,137,0,229,0,0,10,architecture
BSLightingShaderProperty|Default|SPF1=2353004553|SPF2=134217897,BSLightingShaderProperty,Default,2353004553,134217897,228,228,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0004A8BE.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0004A8C0.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0004A8C9.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0004A8CA.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0004A8CB.NIF,,228,0,2353004553,134217897,"Specular, Vertex_Alpha, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, No_Fade, Vertex_Colors, Transform_Changed, VATS_Target_Draw_All",228,228,0,0,0,0,228,other
BSEffectShaderProperty|Default|SPF1=3758096432|SPF2=1073741856,BSEffectShaderProperty,Default,3758096432,1073741856,212,99,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\BubblesSurface01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\BubblesSurfaceLite.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\CG_Nuke.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ExplosionFireExtinguisher01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ExplosionGrenade01.nif,,212,0,3758096432,1073741856,"GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, External_Emittance, Soft_Effect, ZBuffer_Test","Vertex_Colors, Effect_Lighting",212,99,0,44,41,87,40,decals
BSLightingShaderProperty|EnvironmentMap|SPF1=2353005185|SPF2=137,BSLightingShaderProperty,EnvironmentMap,2353005185,137,204,130,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0001C169.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0001C1F3.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0001C2FD.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00049414.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00049417.NIF,,204,0,2353005185,137,"Specular, Environment_Mapping, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, No_Fade, Transform_Changed",204,130,0,0,0,0,204,other
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678593|SPF2=161,BSLightingShaderProperty,EnvironmentMap,2151678593,161,203,169,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00017F6D.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM000192CB.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0001C169.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0001F865.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0001F868.NIF,,203,0,2151678593,161,"Specular, Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Transform_Changed",203,169,0,0,0,0,203,other
BSLightingShaderProperty|Default|SPF1=2151678464|SPF2=17,BSLightingShaderProperty,Default,2151678464,17,202,186,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\BloodLeaf01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\BloodLeaf02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\BOSExpPlanter01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\CarrotPlant01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\CornStalk01Empty.nif,,202,0,2151678464,17,"Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided",202,186,4,160,0,0,38,architecture
BSEffectShaderProperty|Default|SPF1=3758096384|SPF2=1073741856,BSEffectShaderProperty,Default,3758096384,1073741856,199,116,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\Cigarette.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\AttachFXMist01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\CG_Nuke.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ExplosionBottleCapMine.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ExplosionGrenadeCryoDN102.nif,,199,0,3758096384,1073741856,"External_Emittance, Soft_Effect, ZBuffer_Test","Vertex_Colors, Effect_Lighting",199,116,0,37,4,95,63,decals
BSLightingShaderProperty|Default|SPF1=2353005057|SPF2=33,BSLightingShaderProperty,Default,2353005057,33,196,164,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Grave_FreshCovered01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Grave_FreshOpen01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\DirtCliffs\DirtCliffLarge01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\DirtCliffs\DirtCliffMedium01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\DirtCliffs\DirtCliffShort01.nif,,196,0,2353005057,33,"Specular, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",196,164,3,158,0,0,35,architecture
BSLightingShaderProperty|Default|SPF1=2353004571|SPF2=160,BSLightingShaderProperty,Default,2353004571,160,190,190,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002CB2.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002EFC.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002EFE.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002F06.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002F08.NIF,,190,0,2353004571,160,"Specular, Skinned, Vertex_Alpha, GreyscaleToPalette_Color, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","Vertex_Colors, Transform_Changed",190,190,0,0,190,0,0,actors
BSEffectShaderProperty|Default|SPF1=3758096400|SPF2=1073741856,BSEffectShaderProperty,Default,3758096400,1073741856,181,134,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\Bot_arm_explosion.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\Bot_arm_explosion_lite.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\BreakableMetalPlate01explosion.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\BreakableRockWallGate01explosion.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\DiggerDust.nif,,181,0,3758096400,1073741856,"GreyscaleToPalette_Color, External_Emittance, Soft_Effect, ZBuffer_Test","Vertex_Colors, Effect_Lighting",181,134,0,8,56,89,28,decals
BSEffectShaderProperty|Default|SPF1=3758096448|SPF2=1073741872,BSEffectShaderProperty,Default,3758096448,1073741872,179,109,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ExplosionSplash.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GoreExplosionLimbGlow01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GoreExplosionLimbRed01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\MirelurkKingProjectileBeam.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\MPSBloodCannibalImpact02.nif,,179,0,3758096448,1073741872,"Use_Falloff, External_Emittance, Soft_Effect, ZBuffer_Test","Double_Sided, Vertex_Colors, Effect_Lighting",179,109,0,22,34,83,40,decals
BSEffectShaderProperty|Default|SPF1=2147483656|SPF2=33,BSEffectShaderProperty,Default,2147483656,33,177,158,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AutoLoadMarker01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\MarkerAudioUmlaut01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\MarkerCOCHeading.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\MarkerRoad01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\MarkerTeleport.nif,,177,0,2147483656,33,"Vertex_Alpha, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",177,158,0,22,0,2,153,other
BSLightingShaderProperty|Default|SPF1=2151678481|SPF2=161,BSLightingShaderProperty,Default,2151678481,161,176,104,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0001C169.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0001C1F3.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0001C2FD.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM000550B5.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM000572FA.NIF,,176,0,2151678481,161,"Specular, GreyscaleToPalette_Color, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Transform_Changed",176,104,0,0,0,0,176,other
BSLightingShaderProperty|Default|SPF1=2353004563|SPF2=2097312,BSLightingShaderProperty,Default,2353004563,2097312,175,175,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002CD4.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002CD6.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002EFA.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002EFC.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002EFE.NIF,,175,0,2353004563,2097312,"Specular, Skinned, GreyscaleToPalette_Color, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","Vertex_Colors, Transform_Changed, Anisotropic_Lighting",175,175,0,0,175,0,0,actors
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678595|SPF2=145,BSLightingShaderProperty,EnvironmentMap,2151678595,145,171,159,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\SuperMutantBehemoth\CartChains.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\SuperMutantBehemoth\SuperMutantBehemothSwan.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Armor\DCGuard\FArmLArmor.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Armor\DCGuard\FArmLArmorLower.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Armor\DCGuard\FArmLArmorUpper.nif,,171,0,2151678595,145,"Specular, Skinned, Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided, Transform_Changed",171,159,0,0,29,0,142,other
BSLightingShaderProperty|Default|SPF1=2353005065|SPF2=33,BSLightingShaderProperty,Default,2353005065,33,167,147,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\DirtCliffs\DirtCliffLarge01_NF_LichenHeavy.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\DirtCliffs\DirtCliffLarge01_NF_LichenLight.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\DirtCliffs\DirtCliffTopShelfSm01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Forest\ForestGroundCover_L02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Rubble\TrashPile01.nif,,167,0,2353005065,33,"Specular, Vertex_Alpha, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",167,147,0,166,0,0,1,architecture
